Nursing Home,Guilford,Camden Health and Rehabilitation,14,0,32,6,46,6
Nursing Home,Guilford,Clapps Nursing Center,17,0,50,15,67,15
"",,Harnett Woods Nursing and,,,,,,
Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,10,0,2,0,12,0
Nursing Home,Harnett,Universal Healthcare Lillington,16,0,71,14,87,14
"",,Brian Center Health & Rehab /,,,,,,
Nursing Home,Henderson,Brian Center Health & Rehab / Hendersonville,6,0,43,8,49,8
"",,The Laurels of,,,,,,
Nursing Home,Henderson,The Laurels of Hendersonville,16,0,79,19,95,19
Nursing Home,Iredell,Autumn Care - Statesville,2,0,1,0,3,0
Nursing Home,Johnston,Springbrook Nursing and Rehab,24,0,58,16,82,16
"",,Harmony Hall Nursing and Rehabilitation,,,,,,
Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,2,0,0,0,2,0
Nursing Home,Lenoir,NC State Veterans Home - Kinston,3,0,2,1,5,1
Nursing Home,Mecklenburg,Asbury Health and Rehabilitation Center,4,0,7,1,11,1
Nursing Home,Mecklenburg,Autumn Care - Cornelius,24,0,43,18,67,18
Nursing Home,Mecklenburg,"Carrington Place, Matthews",9,0,27,4,36,4
Nursing Home,Mecklenburg,Huntersville Oaks,4,0,3,0,7,0
Nursing Home,Mecklenburg,Pavilion Health Center at Brightmore,2,0,25,3,27,3
Nursing Home,Mecklenburg,Peak Resources - Charlotte,16,0,20,1,36,1
Nursing Home,Mecklenburg,Royal Park Rehabilitation & Health Center,2,0,2,0,4,0
Nursing Home,Mecklenburg,The Pines at Davidson,4,0,7,0,11,0
Nursing Home,Mecklenburg,Wilora Lake Health Care,3,0,1,0,4,0
Nursing Home,Moore,Pinehurst HealthCare & Rehab,23,1,57,5,80,6
Nursing Home,Northampton,Rich Square Nursing and Rehabilitation,18,1,31,7,49,8
"",,Carolina Rivers Nursing and,,,,,,
Nursing Home,Onslow,Carolina Rivers Nursing and Rehabilitation Center,0,0,4,0,4,0
"",,Parkview Health and Rehabilitation,,,,,,
Nursing Home,Orange,Parkview Health and Rehabilitation Center,2,0,2,0,4,0
Nursing Home,Orange,Pruitt Health - Carolina Point,25,0,87,20,112,20
Nursing Home,Orange,Signature HealthCARE,9,0,63,17,72,17
Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,18,0,36,6,54,6
Nursing Home,Pitt,Ayden Court Nursing and Rehab,2,0,1,0,3,0
Nursing Home,Polk,Autumn Care - Saluda,3,0,17,4,20,4
Nursing Home,Polk,White Oak Manor-Tryon,3,0,0,0,3,0
Nursing Home,Randolph,Universal Healthcare Ramseur,6,0,3,0,9,0
Nursing Home,Robeson,Pembroke Center / Genesis,1,0,1,1,2,1
Nursing Home,Rowan,Liberty Commons Salisbury,4,0,5,0,9,0
Nursing Home,Rowan,NC State Veterans Home - Salisbury,9,0,34,7,43,7
Nursing Home,Rowan,The Citadel at Salisbury,44,0,113,18,157,18
Nursing Home,Rowan,The Laurels of Salisbury,1,0,1,0,2,0
Nursing Home,Union,Autumn Care- Marshville,1,0,1,0,2,0
Nursing Home,Union,Monroe Rehab Center,18,0,54,6,72,6
"",,Kerr Lake Nursing and Rehabilitation,,,,,,
Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,17,0,15,1,32,1
Nursing Home,Vance,Pelican Health Henderson,17,0,59,12,76,12
Nursing Home,Wake,Capital Nursing & Rehab,2,0,0,0,2,0
Nursing Home,Wake,Sunnybrook Rehabilitation Center,14,0,48,10,62,10
"",,UNC Rex - Rehab and Nursing Care,,,,,,
Nursing Home,Wake,UNC Rex - Rehab and Nursing Care Center,12,0,35,2,47,2
Nursing Home,Wake,Wellington Rehab and Healthcare,41,0,40,13,81,13
Nursing Home,Wayne,Mount Olive Center,3,0,44,8,47,8
Nursing Home,Wayne,O’Berry Neuro- Medical Treatment Center,11,0,11,0,22,0
Nursing Home,Wilkes,Wilkes(boro) Health and Rehabilitation,1,0,3,0,4,0
"",,Long Leaf Neuro-Medical Treatment,,,,,,
Nursing Home,Wilson,Long Leaf Neuro-Medical Treatment Center,20,0,22,2,42,2
Residential Care Facility,Cabarrus,Elmcroft of Harrisburg,9,0,15,3,24,3
Residential Care Facility,Columbus,Tabor Commons,5,0,50,9,55,9
Residential Care Facility,Duplin,Wellington Park Assisted Living,0,0,6,1,6,1
Residential Care Facility,Franklin,Louisburg Manor,1,0,2,0,3,0
Residential Care Facility,Guilford,Malachi House II,0,0,3,0,3,0
"",,Piedmont Christian,,,,,,
Residential Care Facility,Guilford,Piedmont Christian Home,8,0,25,0,33,0
Residential Care Facility,Henderson,Cherry Springs Village,13,0,45,10,58,10
Residential Care Facility,Hoke,Canyon Hills Treatment Facility,5,0,14,0,19,0
Residential Care Facility,Lenoir,Caswell Developmental Center,16,0,10,0,26,0
Residential Care Facility,Lenoir,Spring Arbor of Kinston,4,0,12,1,16,1
Residential Care Facility,Mecklenburg,Charlotte Square,1,0,13,1,14,1
"",,Dove’s Nest (of Charlotte Rescue,,,,,,
Residential Care Facility,Mecklenburg,Dove’s Nest (of Charlotte Rescue Mission),2,0,0,0,2,0
Residential Care Facility,Mecklenburg,Mint Hill Senior Living,2,0,0,0,2,0
Residential Care Facility,Mecklenburg,Preston House Memory Care,8,0,20,2,28,2
Residential Care Facility,Mecklenburg,The Social at Cotswold,3,0,22,6,25,6
Residential Care Facility,Stanly,Spring Arbor of Albemarle,1,0,5,3,6,3
Residential Care Facility,Union,Woodridge Assisted Living Facility,6,0,27,6,33,6
Residential Care Facility,Wayne,Brookdale Berkeley Blvd,1,0,5,0,6,0
Residential Care Facility,Wilson,Elm City Assisted Living,3,0,2,1,5,1
Residential Care Facility,Wilson,Wilson House,1,0,4,0,5,0
Correctional Facility,Cabarrus,Cabarrus County Detention Center,3,0,0,0,3,0
Correctional Facility,Cumberland,Cumberland County Detention Center,5,0,13,0,18,0
Correctional Facility,Durham,Durham County Detention Center,8,1,0,0,8,1
Correctional Facility,Gaston,Gaston County Jail,1,0,1,0,2,0
Other,Ashe,Grouse Ridge Tree Farm,0,0,3,0,3,0
Other,Cabarrus,Barbee Farms,1,0,3,0,4,0
Other,Cabarrus,Salvation Army Homeless Shelter,0,0,2,0,2,0
Other,Guilford,Rudd Strawberry Farm,0,0,9,0,9,0
Other,Lee,Harrington and Sons Farm,19,0,0,0,19,0
Other,Wake,Porter Farms Produce,2,0,14,0,16,0
