Residential Care Facility,Columbus,Tabor Commons,5,0,48,5,53,5
Residential Care Facility,Duplin,Wellington Park Assisted Living,0,0,2,1,2,1
Residential Care Facility,Guilford,Malachi House II,0,0,3,0,3,0
Residential Care Facility,Guilford,Piedmont Christian Home,2,0,4,0,6,0
Residential Care Facility,Henderson,Cherry Springs Village,13,0,45,10,58,10
Residential Care Facility,Hoke,Canyon Hills Treatment Facility,5,0,14,0,19,0
Residential Care Facility,Lenoir,Caswell Developmental Center,16,0,10,0,26,0
Residential Care Facility,Lenoir,Spring Arbor of Kinston,4,0,12,1,16,1
Residential Care Facility,Mecklenburg,Charlotte Square,1,0,13,1,14,1
Residential Care Facility,Mecklenburg,Dove’s Nest (of Charlotte Rescue Mission),2,0,0,0,2,0
Residential Care Facility,Mecklenburg,Mint Hill Senior Living,2,0,0,0,2,0
Residential Care Facility,Mecklenburg,Preston House Memory Care,3,0,3,0,6,0
Residential Care Facility,Mecklenburg,The Social at Cotswold,3,0,22,6,25,6
Residential Care Facility,Stanly,Spring Arbor of Albemarle,1,0,5,3,6,3
Residential Care Facility,Union,Woodridge Assisted Living Facility,6,0,27,6,33,6
Residential Care Facility,Wayne,Brookdale Berkeley Blvd,1,0,5,0,6,0
Residential Care Facility,Wilson,Elm City Assisted Living,3,0,2,1,5,1
Correctional Facility,Cabarrus,Cabarrus County Detention Center,3,0,0,0,3,0
Correctional Facility,Cumberland,Cumberland County Detention Center,5,0,13,0,18,0
Correctional Facility,Durham,Durham County Detention Center,8,1,0,0,8,1
Correctional Facility,Gaston,Gaston County Jail,1,0,1,0,2,0
Correctional Facility,Hertford,Rivers Correctional Institution,22,0,20,0,42,0
Other,Ashe,Grouse Ridge Tree Farm,0,0,3,0,3,0
Other,Cabarrus,Barbee Farms,1,0,3,0,4,0
Other,Cabarrus,Salvation Army Homeless Shelter,0,0,2,0,2,0
Other,Guilford,Rudd Strawberry Farm,0,0,9,0,9,0
Other,Lee,Harrington and Sons Farm,19,0,0,0,19,0
Other,Wake,Porter Farms Produce,2,0,14,0,16,0
