Nursing Home,Forsyth,Trinity Glen,4,0,1,0,5,0
Nursing Home,Granville,Brantwood Nursing and Retirement Center,2,0,2,0,4,0
Nursing Home,Greene,Greendale Forest Nursing and Rehabilitation Center,2,0,0,0,2,0
Nursing Home,Guilford,Camden Health and Rehabilitation Center,18,0,59,11,77,11
Nursing Home,Guilford,Clapps Nursing Center,29,0,65,24,94,24
Nursing Home,Guilford,Maple Grove Health and Rehabilitation Center,17,0,78,13,95,13
Nursing Home,Halifax,Signature Healthcare of Roanoke Rapids,7,0,0,0,7,0
Nursing Home,Harnett,Cornerstone Nursing and Rehabilitation Center,1,0,1,0,2,0
Nursing Home,Harnett,Emerald Health and Rehab Center,1,0,1,0,2,0
Nursing Home,Harnett,Harnett Woods Nursing and Rehabilitation Center,11,0,3,0,14,0
Nursing Home,Harnett,Universal Healthcare Lillington,17,0,73,19,90,19
Nursing Home,Haywood,Smoky Mountain Health and Rehabilitation Center,1,0,1,0,2,0
Nursing Home,Henderson,Brian Center Health & Rehabilitation/Hendersonville,6,0,44,8,50,8
Nursing Home,Henderson,Hendersonville Health and Rehabilitation,2,0,0,0,2,0
Nursing Home,Henderson,The Laurels of Hendersonville,16,0,81,27,97,27
Nursing Home,Iredell,The Citadel Mooresville,1,0,1,0,2,0
Nursing Home,Johnston,Barbour Court,2,0,0,0,2,0
Nursing Home,Johnston,Springbrook Nursing and Rehabilitation Center,27,0,58,22,85,22
Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,7,0,0,0,7,0
Nursing Home,Lincoln,Lincolnton Rehabilitation Center,2,0,0,0,2,0
Nursing Home,Macon,Macon Valley Nursing and Rehabilitation Center,3,0,0,0,3,0
Nursing Home,Mecklenburg,Accordius Health at Charlotte,5,0,20,2,25,2
Nursing Home,Mecklenburg,Asbury Health and Rehabilitation Center,20,0,17,3,37,3
Nursing Home,Mecklenburg,Brookdale Carriage Club Providence,5,0,0,0,5,0
Nursing Home,Mecklenburg,Clear Creek Nursing & Rehabilitation Center,0,0,2,0,2,0
Nursing Home,Mecklenburg,Hunter Woods Nursing and Rehabilitation Center,1,0,6,0,7,0
Nursing Home,Mecklenburg,Huntersville Oaks,7,0,3,0,10,0
Nursing Home,Mecklenburg,Olde Knox Commons at The Villages of Mecklenburg,2,0,0,0,2,0
Nursing Home,Mecklenburg,Peak Resources Charlotte,45,0,85,22,130,22
Nursing Home,Mecklenburg,Pelican Health Randolph LLC,2,0,0,0,2,0
Nursing Home,Mecklenburg,Royal Park Rehabilitation & Health Center,16,0,70,10,86,10
Nursing Home,Mecklenburg,Sharon Towers,6,0,14,4,20,4
Nursing Home,Mecklenburg,Southminster,17,0,12,7,29,7
Nursing Home,Mecklenburg,University Place Nursing and Rehabilitation Center,0,0,4,0,4,0
Nursing Home,Mecklenburg,White Oak Manor Charlotte,3,0,3,0,6,0
Nursing Home,Mecklenburg,Wilora Lake Healthcare Center,4,0,4,0,8,0
Nursing Home,Montgomery,Autumn Care of Biscoe,6,0,6,1,12,1
Nursing Home,Moore,Pinehurst Healthcare & Rehabilitation Center,24,1,60,5,84,6
Nursing Home,New Hanover,Davis Health Care Center,3,0,0,0,3,0
Nursing Home,New Hanover,Liberty Commons,3,0,2,0,5,0
Nursing Home,New Hanover,NorthChase Nursing and Rehabilitation Center,3,0,0,0,3,0
Nursing Home,Northampton,Rich Square Nursing and Rehabilitation,19,1,39,10,58,11
Nursing Home,Onslow,Carolina Rivers Nursing and Rehabilitation Center,1,0,1,0,2,0
Nursing Home,Orange,Parkview Health and Rehabilitation Center,3,0,2,0,5,0
Nursing Home,Orange,Pruitt Health-Carolina Point,25,0,89,20,114,20
Nursing Home,Orange,Signature HealthCARE,21,0,63,20,84,20
Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,21,0,50,13,71,13
Nursing Home,Pitt,Ayden Court Nursing and Rehabilitation Center,1,0,2,0,3,0
Nursing Home,Pitt,East Carolina Rehab and Wellness,18,0,42,0,60,0
Nursing Home,Pitt,PruittHealth   Farmville,6,0,0,0,6,0
Nursing Home,Polk,Autumn Care   Saluda,3,0,18,4,21,4
Nursing Home,Randolph,Alpine Health and Rehabilitation of Asheboro,2,0,0,0,2,0
Nursing Home,Randolph,Clapp's Convalescent Nursing Home Inc,3,0,1,0,4,0
Nursing Home,Randolph,Universal Healthcare Ramseur,15,0,39,7,54,7
Nursing Home,Randolph,Woodland Hill Center,14,0,38,5,52,5
Nursing Home,Robeson,GlenFlora,3,0,2,0,5,0
Nursing Home,Robeson,"WoodHaven Nursing, Alzheimer’s and Rehabilitation Care Center affiliated with Southeastern Regional Medical Center",6,0,25,3,31,3
Nursing Home,Rowan,Liberty Commons Salisbury,4,0,6,0,10,0
Nursing Home,Rowan,NC State Veterans Home   Salisbury,14,0,37,15,51,15
Nursing Home,Rowan,The Citadel at Salisbury,54,0,114,18,168,18
Nursing Home,Rowan,VA Medical Center Community Living Center,10,0,0,0,10,0
Nursing Home,Sampson,Southwood Nursing and Retirement Center,2,0,0,0,2,0
Nursing Home,Scotland,Scotia Village,2,0,0,0,2,0
Nursing Home,Stanly,Bethany Woods Nursing and Rehabilitation Center,2,0,1,0,3,0
Nursing Home,Stanly,Stanly Manor,2,0,0,0,2,0
Nursing Home,Stokes,LifeBrite Long Term Care affiliated with LifeBrite Community Hospital of Stokes,2,0,0,0,2,0
Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,28,0,40,8,68,8
Nursing Home,Vance,Pelican Health Henderson,18,0,59,14,77,14
Nursing Home,Vance,Senior Citizen's Home Inc.,4,0,11,0,15,0
Nursing Home,Wake,Hillside Nursing Center of Wake Forest,2,0,11,0,13,0
Nursing Home,Wake,PruittHealth- Raleigh,3,0,0,0,3,0
Nursing Home,Wake,Sunnybrook Rehabilitation Center,14,0,34,6,48,6
Nursing Home,Wake,The Laurels of Forest Glenn,1,1,16,0,17,1
Nursing Home,Wake,Tower Nursing and Rehabilitation Center,2,0,0,0,2,0
Nursing Home,Wake,UNC Rex Rehabilitation and Nursing Care Center of Apex,14,0,26,4,40,4
Nursing Home,Wake,UNC Rex Rehabilitation and Nursing Care Center of Raleigh,3,0,2,0,5,0
Nursing Home,Wake,Wellington Rehabilitation and Healthcare,41,0,40,14,81,14
Nursing Home,Wake,Windsor Point Continuing Care Retirement Community,0,0,13,0,13,0
Nursing Home,Wayne,Mount Olive Center,1,0,2,0,3,0
Nursing Home,Wayne,O'Berry Neuro-Medical Treatment Center,20,0,12,0,32,0
Nursing Home,Wilson,LongLeaf Neuro Medical Treatment Center,24,0,26,2,50,2
Nursing Home,Wilson,WilMed Nursing and Rehabilitation,27,0,32,5,59,5
Nursing Home,Wilson,Wilson Pines Nursing and Rehabilitation Center,3,0,3,0,6,0
Residential Care Facility,Bladen,Cape Fear Teen Challenge,0,0,2,0,2,0
Residential Care Facility,Buncombe,Harmony at Reynolds Mountain,0,0,2,0,2,0
Residential Care Facility,Buncombe,Marjorie McCune Memorial Center,0,0,2,0,2,0
Residential Care Facility,Cabarrus,Elmcroft of Harrisburg,8,0,12,3,20,3
Residential Care Facility,Cabarrus,Morningside of Concord,1,0,1,0,2,0
Residential Care Facility,Caldwell,Brockford Inn,1,0,1,0,2,0
Residential Care Facility,Catawba,Brookdale Falling Creek,0,0,2,0,2,0
Residential Care Facility,Columbus,Tabor Commons,5,0,52,10,57,10
Residential Care Facility,Cumberland,Harmony of Hope Mills,5,0,1,0,6,0
Residential Care Facility,Davidson,Brookdale of Lexington,9,0,10,1,19,1
Residential Care Facility,Duplin,Wellington Park Assisted Living,14,0,25,1,39,1
Residential Care Facility,Durham,Brookdale Durham,0,0,3,0,3,0
Residential Care Facility,Durham,Camellia Gardens,2,0,0,0,2,0
Residential Care Facility,Forsyth,Forest Heights Senior Living Community,3,0,1,0,4,0
Residential Care Facility,Forsyth,Somerset Court at University Place,2,0,0,0,2,0
Residential Care Facility,Forsyth,Trinity Elms,5,0,1,0,6,0
Residential Care Facility,Forsyth,Verra Spring at Heritage Woods,2,0,4,0,6,0
Residential Care Facility,Granville,Murdoch Developmental Center,7,0,5,0,12,0
Residential Care Facility,Guilford,Brighton Gardens of Greensboro,6,0,16,0,22,0
Residential Care Facility,Guilford,Dismas Charities of Greensboro,1,0,6,0,7,0
Residential Care Facility,Guilford,Piedmont Christian Home,15,0,47,8,62,8
Residential Care Facility,Guilford,Verra Springs at Heritage Greens,3,0,5,0,8,0
Residential Care Facility,Henderson,Carolina Reserve of Laurel Park,2,0,10,0,12,0
Residential Care Facility,Hertford,Ahoskie Assisted Living,1,0,3,0,4,0
Residential Care Facility,Hertford,Ahoskie House,21,0,51,8,72,8
Residential Care Facility,Johnston,Providence Assisted Living,4,0,8,1,12,1
Residential Care Facility,Lenoir,Caswell Developmental Center,27,0,35,2,62,2
Residential Care Facility,Mecklenburg,Brookdale Charlotte East,1,0,1,0,2,0
Residential Care Facility,Mecklenburg,Brookdale South Park,2,0,0,0,2,0
Residential Care Facility,Mecklenburg,Harmony Recovery Center,0,0,3,0,3,0
Residential Care Facility,Mecklenburg,Preston House Memory Care,11,0,31,7,42,7
Residential Care Facility,Mecklenburg,The Laurels and Haven in Highland Creek,5,0,4,0,9,0
Residential Care Facility,Moore,Fox Hollow Senior Living Community,2,0,6,2,8,2
Residential Care Facility,Pitt,Care One Assisted Living of Greenville,2,0,9,0,11,0
Residential Care Facility,Robeson,Greenbrier of Fairmont,26,0,69,9,95,9
Residential Care Facility,Rowan,Elmcroft of Salisbury,2,0,0,0,2,0
Residential Care Facility,Stanly,Woodhaven Court,2,0,0,0,2,0
Residential Care Facility,Stokes,Walnut Ridge Assisted Living,9,0,0,0,9,0
Residential Care Facility,Wake,Brookdale Wake Forest,1,0,12,3,13,3
Residential Care Facility,Wake,Brookridge Assisted Living,2,0,9,0,11,0
Residential Care Facility,Wake,HeartFields at Cary,0,0,2,0,2,0
Residential Care Facility,Wake,Waltonwood Cary Parkway,1,0,1,0,2,0
Residential Care Facility,Wilson,Wilson House,18,0,25,4,43,4
Correctional Facility,Cumberland,Cumberland County Detention Center,13,0,20,0,33,0
Correctional Facility,Duplin,Duplin County Jail,7,0,3,0,10,0
Correctional Facility,Durham,Durham County Detention Center,8,1,0,0,8,1
Correctional Facility,Edgecombe,Edgecombe Youth Development Center,2,0,0,0,2,0
Correctional Facility,Forsyth,Forsyth County Detention Center,9,0,0,0,9,0
Correctional Facility,Mecklenburg,Mecklenburg County Detention Center,5,0,0,0,5,0
Correctional Facility,New Hanover,New Hanover County Jail,13,0,0,0,13,0
Correctional Facility,Swain,Eastern Band of Cherokee Indians Justice Center,0,0,3,0,3,0
Correctional Facility,Wayne,Wayne County Detention Center,1,0,12,0,13,0
Other,Bladen,"Moores Swamp Rd., Ivanhoe",3,0,10,0,13,0
Other,Bladen,"Sleepy Creek Dr., Harrells",54,0,0,0,54,0
Other,Durham,"Knox St, Durham",0,0,5,0,5,0
Other,Guilford,"N Centennial St, High Point",0,0,5,0,5,0
Other,New Hanover,"N 2nd St., Wilmington",2,0,2,0,4,0
Other,Sampson,"Burch Road, Faison",37,0,0,0,37,0
Other,Sampson,"Mount Moriah Church Rd., Clinton",0,0,5,0,5,0
