Nursing Home,Henderson,The Laurels of Hendersonville,15,0,61,10,76,10
Nursing Home,Henderson,The Lodge at Mills River,1,0,1,1,2,1
Nursing Home,Iredell,Autumn Care - Statesville,2,0,1,0,3,0
Nursing Home,Johnston,Springbrook Nursing and Rehab,21,0,58,14,79,14
"",,Harmony Hall Nursing and Rehabilitation,,,,,,
Nursing Home,Lenoir,Harmony Hall Nursing and Rehabilitation Center,2,0,0,0,2,0
Nursing Home,Lenoir,NC State Veterans Home - Kinston,2,0,2,1,4,1
Nursing Home,Mecklenburg,Asbury Health and Rehabilitation Center,4,0,7,1,11,1
Nursing Home,Mecklenburg,Autumn Care - Cornelius,23,0,40,18,63,18
Nursing Home,Mecklenburg,"Carrington Place, Matthews",9,0,27,3,36,3
Nursing Home,Mecklenburg,Huntersville Oaks,3,0,3,0,6,0
Nursing Home,Mecklenburg,Pavilion Health Center at Brightmore,2,0,25,3,27,3
Nursing Home,Moore,Pinehurst HealthCare & Rehab,23,1,57,5,80,6
Nursing Home,Northampton,Rich Square Nursing and Rehabilitation,11,0,24,5,35,5
"",,Carolina Rivers Nursing and,,,,,,
Nursing Home,Onslow,Carolina Rivers Nursing and Rehabilitation Center,0,0,4,0,4,0
"",,Parkview Health and Rehabilitation,,,,,,
Nursing Home,Orange,Parkview Health and Rehabilitation Center,1,0,1,0,2,0
Nursing Home,Orange,Pruitt Health-Carolina Point,25,0,86,20,111,20
Nursing Home,Orange,Signature HealthCARE,8,0,48,13,56,13
Nursing Home,Pasquotank,Elizabeth City Health and Rehabilitation,1,0,1,0,2,0
Nursing Home,Pitt,Ayden Court Nursing and Rehab,2,0,1,0,3,0
Nursing Home,Polk,Autumn Care - Saluda,2,0,12,1,14,1
Nursing Home,Polk,White Oak Manor-Tryon,3,0,0,0,3,0
Nursing Home,Randolph,Universal Healthcare Ramseur,5,0,3,0,8,0
Nursing Home,Rowan,Liberty Commons Salisbury,2,0,4,0,6,0
Nursing Home,Rowan,NC State Veterans Home - Salisbury,2,0,15,7,17,7
Nursing Home,Rowan,The Citadel at Salisbury,44,0,110,17,154,17
Nursing Home,Rowan,The Laurels of Salisbury,1,0,1,0,2,0
Nursing Home,Union,Autumn Care- Marshville,1,0,1,0,2,0
Nursing Home,Union,Monroe Rehab Center,16,0,53,5,69,5
"",,Kerr Lake Nursing and Rehabilitation,,,,,,
Nursing Home,Vance,Kerr Lake Nursing and Rehabilitation Center,13,0,10,0,23,0
Nursing Home,Vance,Pelican Health Henderson,16,0,54,7,70,7
Nursing Home,Wake,Capital Nursing & Rehab,2,0,0,0,2,0
Nursing Home,Wake,Sunnybrook Rehabilitation Center,8,0,25,2,33,2
"",,UNC Rex - Rehab and Nursing Care,,,,,,
Nursing Home,Wake,UNC Rex - Rehab and Nursing Care Center,6,0,17,0,23,0
Nursing Home,Wake,Wellington Rehab and Healthcare,30,0,27,11,57,11
Nursing Home,Wayne,Mount Olive Center,3,0,33,7,36,7
Nursing Home,Wilkes,Wilkes(boro) Health and Rehabilitation,1,0,3,0,4,0
"",,LongLeaf Neuro-Medical Treatment,,,,,,
Nursing Home,Wilson,LongLeaf Neuro-Medical Treatment Center,17,0,20,1,37,1
Residential Care Facility,Cabarrus,Elmcroft of Harrisburg,8,0,15,1,23,1
Residential Care Facility,Columbus,Tabor Commons,4,0,44,2,48,2
Residential Care Facility,Duplin,Wellington Park Assisted Living,0,0,2,1,2,1
Residential Care Facility,Guilford,Malachi House II,0,0,3,0,3,0
Residential Care Facility,Henderson,Cherry Springs Village,13,0,44,9,57,9
Residential Care Facility,Hoke,Canyon Hills Treatment Facility,5,0,14,0,19,0
Residential Care Facility,Lenoir,Caswell Developmental Center,4,0,2,0,6,0
Residential Care Facility,Lenoir,Spring Arbor of Kinston,4,0,12,1,16,1
Residential Care Facility,Mecklenburg,Charlotte Square,1,0,13,1,14,1
Residential Care Facility,Mecklenburg,Mint Hill Senior Living,2,0,0,0,2,0
Residential Care Facility,Mecklenburg,"The Laurels in the Village, Pineville",0,0,2,1,2,1
Residential Care Facility,Mecklenburg,The Social at Cotswold,3,0,22,6,25,6
Residential Care Facility,Northampton,Pine Forest Rest Home,7,0,20,1,27,1
Residential Care Facility,Stanly,Spring Arbor of Albemarle,1,0,5,3,6,3
Residential Care Facility,Union,Woodridge Assisted Living Facility,6,0,27,6,33,6
Residential Care Facility,Wayne,Brookdale Berkeley Blvd,1,0,5,0,6,0
Residential Care Facility,Wilson,Elm City Assisted Living,3,0,2,1,5,1
Correctional Facility,Cabarrus,Cabarrus County Detention Center,3,0,0,0,3,0
Correctional Facility,Cumberland,Cumberland County Detention Center,4,0,0,0,4,0
Correctional Facility,Durham,Durham County Detention Center,7,1,0,0,7,1
Correctional Facility,Gaston,Gaston County Jail,1,0,1,0,2,0
Correctional Facility,Hertford,Rivers Correctional Institution,21,0,18,0,39,0
Other,Cabarrus,Atrium Rehabilitation Northeast,6,0,4,1,10,1
Other,Cabarrus,Barbee Farms,0,0,4,0,4,0
Other,Cabarrus,Salvation Army Homeless Shelter,0,0,2,0,2,0
Other,Granville,Central Regional Hospital,1,0,1,0,2,0
Other,Guilford,Rudd Strawberry Farm,0,0,9,0,9,0
Other,Wake,Porter Farms Produce,1,0,14,0,15,0
